MonsterTypeId,HitPoints,CritRate,ActionPoints,MovePoints,InitBonus,MaxTalentCount,FlankAllowance,SightDistance,DetectDistance,ShotLimit,EffectId,WeaponTypeId,ArmorTypeId,_comment
3715,560,43,40,20,8,3,132,18,10,4,,900025,901015,PG 3700 Slagga PL 16  eff:0  armour:adaptive weapon:street-smg
3716,590,46,40,20,9,3,134,18,10,5,,900026,901016,PG 3700 Slagga PL 17  eff:0  armour:adaptive weapon:street-smg
3717,630,48,40,20,9,3,137,18,10,5,,900027,901017,PG 3700 Slagga PL 18  eff:0  armour:adaptive weapon:street-smg
3718,660,50,40,20,10,3,140,18,10,5,,900028,901018,PG 3700 Slagga PL 19  eff:0  armour:adaptive weapon:street-smg
3719,690,52,40,20,11,3,143,18,10,5,,900029,901019,PG 3700 Slagga PL 20  eff:0  armour:adaptive weapon:street-smg
3720,150,10,40,20,0,3,90,18,10,1,64149,23001,901000,PG 3720 Detonator PL 1  eff:64149  armour:adaptive weapon:street-smg
3721,170,12,40,20,1,3,90,18,10,1,64149,23002,901001,PG 3720 Detonator PL 2  eff:64149  armour:adaptive weapon:street-smg
3722,190,14,40,20,1,3,95,18,10,1,64149,23003,901002,PG 3720 Detonator PL 3  eff:64149  armour:adaptive weapon:street-smg
3723,210,16,40,20,2,3,95,18,10,2,64149,23004,901003,PG 3720 Detonator PL 4  eff:64149  armour:adaptive weapon:street-smg
3724,230,18,40,20,3,3,100,18,10,2,64149,23005,901004,PG 3720 Detonator PL 5  eff:64149  armour:adaptive weapon:street-smg
3725,250,20,40,20,3,3,100,18,10,2,64149,23006,901005,PG 3720 Detonator PL 6  eff:64149  armour:adaptive weapon:street-smg
3726,280,22,40,20,4,3,105,18,10,2,64149,23007,901006,PG 3720 Detonator PL 7  eff:64149  armour:adaptive weapon:street-smg
3727,310,24,40,20,4,3,105,18,10,3,64149,23008,901007,PG 3720 Detonator PL 8  eff:64149  armour:adaptive weapon:street-smg
3728,340,26,40,20,4,3,110,18,10,3,64149,23009,901008,PG 3720 Detonator PL 9  eff:64149  armour:adaptive weapon:street-smg
3729,370,30,40,20,5,3,115,18,10,3,64149,23010,901009,PG 3720 Detonator PL 10  eff:64149  armour:adaptive weapon:street-smg
3730,400,32,40,20,6,3,118,18,10,3,64149,900020,901010,PG 3720 Detonator PL 11  eff:64149  armour:adaptive weapon:street-smg
3731,430,34,40,20,6,3,121,18,10,3,64149,900021,901011,PG 3720 Detonator PL 12  eff:64149  armour:adaptive weapon:street-smg
3732,460,37,40,20,7,3,123,18,10,4,64149,900022,901012,PG 3720 Detonator PL 13  eff:64149  armour:adaptive weapon:street-smg
3733,500,39,40,20,7,3,126,18,10,4,64149,900023,901013,PG 3720 Detonator PL 14  eff:64149  armour:adaptive weapon:street-smg
3734,530,41,40,20,8,3,129,18,10,4,64149,900024,901014,PG 3720 Detonator PL 15  eff:64149  armour:adaptive weapon:street-smg
3735,560,43,40,20,8,3,132,18,10,4,64149,900025,901015,PG 3720 Detonator PL 16  eff:64149  armour:adaptive weapon:street-smg
3736,590,46,40,20,9,3,134,18,10,5,64149,900026,901016,PG 3720 Detonator PL 17  eff:64149  armour:adaptive weapon:street-smg
3737,630,48,40,20,9,3,137,18,10,5,64149,900027,901017,PG 3720 Detonator PL 18  eff:64149  armour:adaptive weapon:street-smg
3738,660,50,40,20,10,3,140,18,10,5,64149,900028,901018,PG 3720 Detonator PL 19  eff:64149  armour:adaptive weapon:street-smg
3739,690,52,40,20,11,3,143,18,10,5,64149,900029,901019,PG 3720 Detonator PL 20  eff:64149  armour:adaptive weapon:street-smg
3740,150,10,40,20,0,3,90,18,10,1,,23001,901000,PG 3740 Brutewain PL 1  eff:0  armour:adaptive weapon:street-smg
3741,170,12,40,20,1,3,90,18,10,1,,23002,901001,PG 3740 Brutewain PL 2  eff:0  armour:adaptive weapon:street-smg
3742,190,14,40,20,1,3,95,18,10,1,,23003,901002,PG 3740 Brutewain PL 3  eff:0  armour:adaptive weapon:street-smg
3743,210,16,40,20,2,3,95,18,10,2,,23004,901003,PG 3740 Brutewain PL 4  eff:0  armour:adaptive weapon:street-smg
3744,230,18,40,20,3,3,100,18,10,2,,23005,901004,PG 3740 Brutewain PL 5  eff:0  armour:adaptive weapon:street-smg
3745,250,20,40,20,3,3,100,18,10,2,,23006,901005,PG 3740 Brutewain PL 6  eff:0  armour:adaptive weapon:street-smg
3746,280,22,40,20,4,3,105,18,10,2,,23007,901006,PG 3740 Brutewain PL 7  eff:0  armour:adaptive weapon:street-smg
3747,310,24,40,20,4,3,105,18,10,3,,23008,901007,PG 3740 Brutewain PL 8  eff:0  armour:adaptive weapon:street-smg
3748,340,26,40,20,4,3,110,18,10,3,,23009,901008,PG 3740 Brutewain PL 9  eff:0  armour:adaptive weapon:street-smg
3749,370,30,40,20,5,3,115,18,10,3,,23010,901009,PG 3740 Brutewain PL 10  eff:0  armour:adaptive weapon:street-smg
3750,400,32,40,20,6,3,118,18,10,3,,900020,901010,PG 3740 Brutewain PL 11  eff:0  armour:adaptive weapon:street-smg
3751,430,34,40,20,6,3,121,18,10,3,,900021,901011,PG 3740 Brutewain PL 12  eff:0  armour:adaptive weapon:street-smg
3752,460,37,40,20,7,3,123,18,10,4,,900022,901012,PG 3740 Brutewain PL 13  eff:0  armour:adaptive weapon:street-smg
3753,500,39,40,20,7,3,126,18,10,4,,900023,901013,PG 3740 Brutewain PL 14  eff:0  armour:adaptive weapon:street-smg
3754,530,41,40,20,8,3,129,18,10,4,,900024,901014,PG 3740 Brutewain PL 15  eff:0  armour:adaptive weapon:street-smg
3755,560,43,40,20,8,3,132,18,10,4,,900025,901015,PG 3740 Brutewain PL 16  eff:0  armour:adaptive weapon:street-smg
3756,590,46,40,20,9,3,134,18,10,5,,900026,901016,PG 3740 Brutewain PL 17  eff:0  armour:adaptive weapon:street-smg
3757,630,48,40,20,9,3,137,18,10,5,,900027,901017,PG 3740 Brutewain PL 18  eff:0  armour:adaptive weapon:street-smg
3758,660,50,40,20,10,3,140,18,10,5,,900028,901018,PG 3740 Brutewain PL 19  eff:0  armour:adaptive weapon:street-smg
3759,690,52,40,20,11,3,143,18,10,5,,900029,901019,PG 3740 Brutewain PL 20  eff:0  armour:adaptive weapon:street-smg
4000,150,20,40,20,1,1,120,20,10,1,,23050,22000,PG 4000 Whistler PL 1  eff:0  armour:guard-standard weapon:whistlelit
4001,160,23,40,20,1,1,120,20,10,1,,23051,22001,PG 4000 Whistler PL 2  eff:0  armour:guard-standard weapon:whistlelit
4002,170,26,40,20,2,1,120,20,10,1,,23052,22002,PG 4000 Whistler PL 3  eff:0  armour:guard-standard weapon:whistlelit
4003,180,29,40,20,2,1,130,20,10,2,,23053,22003,PG 4000 Whistler PL 4  eff:0  armour:guard-standard weapon:whistlelit
4004,190,32,40,20,3,1,130,20,10,2,,23054,22004,PG 4000 Whistler PL 5  eff:0  armour:guard-standard weapon:whistlelit
4005,200,35,40,20,4,1,140,20,10,2,,23055,22005,PG 4000 Whistler PL 6  eff:0  armour:guard-standard weapon:whistlelit
4006,210,38,40,20,5,1,140,20,10,2,,23056,22006,PG 4000 Whistler PL 7  eff:0  armour:guard-standard weapon:whistlelit
4007,230,40,40,20,6,1,160,20,10,3,,23057,22007,PG 4000 Whistler PL 8  eff:0  armour:guard-standard weapon:whistlelit
4008,250,40,40,20,6,1,160,20,10,3,,23058,22008,PG 4000 Whistler PL 9  eff:0  armour:guard-standard weapon:whistlelit
4009,270,40,40,20,7,1,180,20,10,3,,23059,22009,PG 4000 Whistler PL 10  eff:0  armour:guard-standard weapon:whistlelit
4010,290,42,40,20,8,1,187,20,10,3,,900040,22010,PG 4000 Whistler PL 11  eff:0  armour:guard-standard weapon:whistlelit
4011,310,44,40,20,8,1,193,20,10,3,,900041,22011,PG 4000 Whistler PL 12  eff:0  armour:guard-standard weapon:whistlelit
4012,330,47,40,20,9,1,200,20,10,4,,900042,22012,PG 4000 Whistler PL 13  eff:0  armour:guard-standard weapon:whistlelit
4013,350,49,40,20,10,1,207,20,10,4,,900043,22013,PG 4000 Whistler PL 14  eff:0  armour:guard-standard weapon:whistlelit
4014,370,51,40,20,10,1,213,20,10,4,,900044,22014,PG 4000 Whistler PL 15  eff:0  armour:guard-standard weapon:whistlelit
4015,390,53,40,20,11,1,220,20,10,4,,900045,22015,PG 4000 Whistler PL 16  eff:0  armour:guard-standard weapon:whistlelit
4016,410,56,40,20,12,1,227,20,10,5,,900046,22016,PG 4000 Whistler PL 17  eff:0  armour:guard-standard weapon:whistlelit
4017,440,58,40,20,12,1,233,20,10,5,,900047,22017,PG 4000 Whistler PL 18  eff:0  armour:guard-standard weapon:whistlelit
4018,480,60,40,20,13,1,240,20,10,5,,900048,22018,PG 4000 Whistler PL 19  eff:0  armour:guard-standard weapon:whistlelit
4019,520,62,40,20,14,1,247,20,10,5,,900049,22019,PG 4000 Whistler PL 20  eff:0  armour:guard-standard weapon:whistlelit
4100,225,15,40,20,1,1,90,18,10,1,,900190,901000,PG 4100 Shocktop PL 1  eff:0  armour:adaptive weapon:shock
4101,240,17,40,20,1,1,90,18,10,1,,900191,901001,PG 4100 Shocktop PL 2  eff:0  armour:adaptive weapon:shock
4102,250,19,40,20,2,1,90,18,10,1,,900192,901002,PG 4100 Shocktop PL 3  eff:0  armour:adaptive weapon:shock
4103,270,21,40,20,2,1,90,18,10,2,,900193,901003,PG 4100 Shocktop PL 4  eff:0  armour:adaptive weapon:shock
4104,290,23,40,20,3,1,90,18,10,2,,900194,901004,PG 4100 Shocktop PL 5  eff:0  armour:adaptive weapon:shock
4105,310,25,40,20,4,1,90,18,10,2,,900195,901005,PG 4100 Shocktop PL 6  eff:0  armour:adaptive weapon:shock
4106,330,30,40,20,5,1,90,18,10,2,,900196,901006,PG 4100 Shocktop PL 7  eff:0  armour:adaptive weapon:shock
4107,350,35,40,20,6,1,90,18,10,2,,900197,901007,PG 4100 Shocktop PL 8  eff:0  armour:adaptive weapon:shock
4108,370,40,40,20,6,1,90,18,10,2,,900198,901008,PG 4100 Shocktop PL 9  eff:0  armour:adaptive weapon:shock
4109,390,45,40,20,7,1,90,18,10,2,,900199,901009,PG 4100 Shocktop PL 10  eff:0  armour:adaptive weapon:shock
4110,328,15,40,30,2,2,90,20,10,1,64149,23070,901020,PG 4110 Bloodright PL 1  eff:64149  armour:heavy weapon:high-dmg-ar
4111,369,17,40,30,2,2,90,20,10,1,64149,23071,901021,PG 4110 Bloodright PL 2  eff:64149  armour:heavy weapon:high-dmg-ar
4112,410,19,40,30,3,2,90,20,10,1,64149,23072,901022,PG 4110 Bloodright PL 3  eff:64149  armour:heavy weapon:high-dmg-ar
4113,459,21,40,30,3,3,90,20,10,2,64149,23073,901023,PG 4110 Bloodright PL 4  eff:64149  armour:heavy weapon:high-dmg-ar
4114,525,23,40,30,4,3,90,20,10,2,64149,23074,901024,PG 4110 Bloodright PL 5  eff:64149  armour:heavy weapon:high-dmg-ar
4115,599,25,40,30,4,4,90,20,10,2,64149,23075,901025,PG 4110 Bloodright PL 6  eff:64149  armour:heavy weapon:high-dmg-ar
4116,681,30,40,30,5,4,90,20,10,2,64149,23076,901026,PG 4110 Bloodright PL 7  eff:64149  armour:heavy weapon:high-dmg-ar
4117,779,35,40,30,6,4,90,20,10,3,64149,23077,901027,PG 4110 Bloodright PL 8  eff:64149  armour:heavy weapon:high-dmg-ar
4118,886,40,40,30,7,4,90,20,10,3,64149,23078,901028,PG 4110 Bloodright PL 9  eff:64149  armour:heavy weapon:high-dmg-ar
4119,1009,45,40,30,7,4,90,20,10,3,64149,23079,901029,PG 4110 Bloodright PL 10  eff:64149  armour:heavy weapon:high-dmg-ar
4120,1132,48,40,30,8,4,90,20,10,3,64149,900060,901030,PG 4110 Bloodright PL 11  eff:64149  armour:heavy weapon:high-dmg-ar
4121,1271,52,40,30,8,4,90,20,10,3,64149,900061,901031,PG 4110 Bloodright PL 12  eff:64149  armour:heavy weapon:high-dmg-ar
4122,1427,55,40,30,9,5,90,20,10,4,64149,900062,901032,PG 4110 Bloodright PL 13  eff:64149  armour:heavy weapon:high-dmg-ar
4123,1599,58,40,30,9,5,90,20,10,4,64149,900063,901033,PG 4110 Bloodright PL 14  eff:64149  armour:heavy weapon:high-dmg-ar
4124,1788,62,40,30,10,5,90,20,10,4,64149,900064,901034,PG 4110 Bloodright PL 15  eff:64149  armour:heavy weapon:high-dmg-ar
4125,2001,65,40,30,10,5,90,20,10,4,64149,900065,901035,PG 4110 Bloodright PL 16  eff:64149  armour:heavy weapon:high-dmg-ar
4126,2239,68,40,30,11,6,90,20,10,5,64149,900066,901036,PG 4110 Bloodright PL 17  eff:64149  armour:heavy weapon:high-dmg-ar
4127,2509,72,40,30,11,6,90,20,10,5,64149,900067,901037,PG 4110 Bloodright PL 18  eff:64149  armour:heavy weapon:high-dmg-ar
4128,2813,75,40,30,12,6,90,20,10,5,64149,900068,901038,PG 4110 Bloodright PL 19  eff:64149  armour:heavy weapon:high-dmg-ar
4129,3149,78,40,30,13,6,90,20,10,5,64149,900069,901039,PG 4110 Bloodright PL 20  eff:64149  armour:heavy weapon:high-dmg-ar
4130,410,48,40,20,8,1,90,18,10,2,,900120,901010,PG 4100 Shocktop PL 11  eff:0  armour:adaptive weapon:shock
4131,430,52,40,20,8,1,90,18,10,2,,900121,901011,PG 4100 Shocktop PL 12  eff:0  armour:adaptive weapon:shock
4132,460,55,40,20,9,1,90,18,10,2,,900122,901012,PG 4100 Shocktop PL 13  eff:0  armour:adaptive weapon:shock
4133,490,58,40,20,10,1,90,18,10,2,,900123,901013,PG 4100 Shocktop PL 14  eff:0  armour:adaptive weapon:shock
4134,520,62,40,20,10,1,90,18,10,3,,900124,901014,PG 4100 Shocktop PL 15  eff:0  armour:adaptive weapon:shock
4135,550,65,40,20,11,1,90,18,10,3,,900125,901015,PG 4100 Shocktop PL 16  eff:0  armour:adaptive weapon:shock
4136,580,68,40,20,12,1,90,18,10,3,,900126,901016,PG 4100 Shocktop PL 17  eff:0  armour:adaptive weapon:shock
4137,610,72,40,20,12,1,90,18,10,3,,900127,901017,PG 4100 Shocktop PL 18  eff:0  armour:adaptive weapon:shock
4138,650,75,40,20,13,1,90,18,10,3,,900128,901018,PG 4100 Shocktop PL 19  eff:0  armour:adaptive weapon:shock
4139,690,78,40,20,14,1,90,18,10,3,,900129,901019,PG 4100 Shocktop PL 20  eff:0  armour:adaptive weapon:shock
4150,150,10,40,20,0,1,90,18,10,1,,23030,22000,PG 4150 Blooder PL 1  eff:0  armour:guard-standard weapon:bullpup
4151,170,12,40,20,1,1,90,18,10,1,,23031,22001,PG 4150 Blooder PL 2  eff:0  armour:guard-standard weapon:bullpup
4152,190,14,40,20,1,1,95,18,10,1,,23032,22002,PG 4150 Blooder PL 3  eff:0  armour:guard-standard weapon:bullpup
4153,210,16,40,20,2,1,95,18,10,1,,23033,22003,PG 4150 Blooder PL 4  eff:0  armour:guard-standard weapon:bullpup
4154,230,18,40,20,3,1,100,18,10,2,,23034,22004,PG 4150 Blooder PL 5  eff:0  armour:guard-standard weapon:bullpup
4155,250,20,40,20,3,1,100,18,10,2,,23035,22005,PG 4150 Blooder PL 6  eff:0  armour:guard-standard weapon:bullpup
4156,280,22,40,20,4,1,105,18,10,2,,23036,22006,PG 4150 Blooder PL 7  eff:0  armour:guard-standard weapon:bullpup
4157,310,24,40,20,4,1,105,18,10,3,,23037,22007,PG 4150 Blooder PL 8  eff:0  armour:guard-standard weapon:bullpup
4158,340,26,40,20,4,1,110,18,10,3,,23038,22008,PG 4150 Blooder PL 9  eff:0  armour:guard-standard weapon:bullpup
4159,370,30,40,20,5,1,115,18,10,3,,23039,22009,PG 4150 Blooder PL 10  eff:0  armour:guard-standard weapon:bullpup
4160,400,32,40,20,6,1,118,18,10,3,,23040,22010,PG 4150 Blooder PL 11  eff:0  armour:guard-standard weapon:bullpup
4161,430,34,40,20,6,1,121,18,10,3,,23041,22011,PG 4150 Blooder PL 12  eff:0  armour:guard-standard weapon:bullpup
4162,460,37,40,20,7,1,123,18,10,4,,23042,22012,PG 4150 Blooder PL 13  eff:0  armour:guard-standard weapon:bullpup
4163,500,39,40,20,7,1,126,18,10,4,,23043,22013,PG 4150 Blooder PL 14  eff:0  armour:guard-standard weapon:bullpup
4164,530,41,40,20,8,1,129,18,10,4,,23044,22014,PG 4150 Blooder PL 15  eff:0  armour:guard-standard weapon:bullpup
4165,560,43,40,20,8,1,132,18,10,4,,23045,22015,PG 4150 Blooder PL 16  eff:0  armour:guard-standard weapon:bullpup
4166,590,46,40,20,9,1,134,18,10,5,,23046,22016,PG 4150 Blooder PL 17  eff:0  armour:guard-standard weapon:bullpup
4167,630,48,40,20,9,1,137,18,10,5,,23047,22017,PG 4150 Blooder PL 18  eff:0  armour:guard-standard weapon:bullpup
4168,660,50,40,20,10,1,140,18,10,5,,23048,22018,PG 4150 Blooder PL 19  eff:0  armour:guard-standard weapon:bullpup
4169,690,52,40,20,11,1,143,18,10,5,,23049,22019,PG 4150 Blooder PL 20  eff:0  armour:guard-standard weapon:bullpup
9000,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9000 Target Dummy PL 3  eff:0
9001,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9000 Target Dummy PL 3  eff:0
9002,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9000 Target Dummy PL 3  eff:0
9003,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9003 Armored Quad PL 3  eff:0
9006,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9006 TriScout PL 3  eff:0
9007,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9007 Splinter Attack PL 3  eff:0
9008,200,16,40,20,0,2,90,18,10,1,,46,22202,PG 9008 Scanbox PL 3  eff:0
12000,225,15,40,20,0,2,90,18,10,1,,900190,22000,PG 12000 Z-Rusher PL 1  eff:0  armour:guard-standard weapon:shock
12001,240,15,40,20,1,2,90,18,10,1,,900191,22001,PG 12000 Z-Rusher PL 2  eff:0  armour:guard-standard weapon:shock
12002,250,17,40,20,1,2,90,18,10,1,,900192,22002,PG 12000 Z-Rusher PL 3  eff:0  armour:guard-standard weapon:shock
12003,270,19,40,20,2,2,90,18,10,1,,900193,22003,PG 12000 Z-Rusher PL 4  eff:0  armour:guard-standard weapon:shock
12004,290,21,40,20,3,2,90,18,10,2,,900194,22004,PG 12000 Z-Rusher PL 5  eff:0  armour:guard-standard weapon:shock
12005,310,23,40,20,3,2,90,18,10,2,,900195,22005,PG 12000 Z-Rusher PL 6  eff:0  armour:guard-standard weapon:shock
12006,330,23,40,20,4,2,90,18,10,2,,900196,22006,PG 12000 Z-Rusher PL 7  eff:0  armour:guard-standard weapon:shock
12007,350,25,40,20,4,2,90,18,10,2,,900197,22007,PG 12000 Z-Rusher PL 8  eff:0  armour:guard-standard weapon:shock
12008,370,30,40,20,4,2,90,18,10,2,,900198,22008,PG 12000 Z-Rusher PL 9  eff:0  armour:guard-standard weapon:shock
12009,390,35,40,20,5,2,90,18,10,2,,900199,22009,PG 12000 Z-Rusher PL 10  eff:0  armour:guard-standard weapon:shock
12010,200,15,40,20,0,1,90,18,10,1,,900160,22000,PG 12001 Z-Edge PL 1  eff:0  armour:guard-standard weapon:blade5
12011,210,15,40,20,1,1,90,18,10,1,,900161,22001,PG 12001 Z-Edge PL 2  eff:0  armour:guard-standard weapon:blade5
12012,220,17,40,20,1,1,90,18,10,1,,900162,22002,PG 12001 Z-Edge PL 3  eff:0  armour:guard-standard weapon:blade5
12013,230,19,40,20,2,1,90,18,10,1,,900163,22003,PG 12001 Z-Edge PL 4  eff:0  armour:guard-standard weapon:blade5
12014,250,21,40,20,3,1,90,18,10,2,,900164,22004,PG 12001 Z-Edge PL 5  eff:0  armour:guard-standard weapon:blade5
12015,270,23,40,30,3,1,90,18,10,2,,900165,22005,PG 12001 Z-Edge PL 6  eff:0  armour:guard-standard weapon:blade5
12016,290,23,40,30,4,1,90,18,10,2,,900166,22006,PG 12001 Z-Edge PL 7  eff:0  armour:guard-standard weapon:blade5
12017,310,25,40,30,4,1,90,18,10,2,,900167,22007,PG 12001 Z-Edge PL 8  eff:0  armour:guard-standard weapon:blade5
12018,330,30,40,30,4,1,90,18,10,2,,900168,22008,PG 12001 Z-Edge PL 9  eff:0  armour:guard-standard weapon:blade5
12019,360,35,40,30,5,1,90,18,10,3,,900169,22009,PG 12001 Z-Edge PL 10  eff:0  armour:guard-standard weapon:blade5
12020,380,40,40,30,6,1,90,18,10,3,,900010,22010,PG 12001 Z-Edge PL 11  eff:0  armour:guard-standard weapon:blade5
12021,400,45,40,30,6,1,90,18,10,3,,900011,22011,PG 12001 Z-Edge PL 12  eff:0  armour:guard-standard weapon:blade5
12022,420,45,40,30,7,1,90,18,10,4,,900012,22012,PG 12001 Z-Edge PL 13  eff:0  armour:guard-standard weapon:blade5
12023,450,45,40,30,7,1,90,18,10,4,,900013,22013,PG 12001 Z-Edge PL 14  eff:0  armour:guard-standard weapon:blade5
12024,490,46,40,40,8,1,90,18,10,4,,900014,22014,PG 12001 Z-Edge PL 15  eff:0  armour:guard-standard weapon:blade5
12025,530,48,40,40,8,1,90,18,10,4,,900015,22015,PG 12001 Z-Edge PL 16  eff:0  armour:guard-standard weapon:blade5
12026,570,51,40,40,9,1,90,18,10,5,,900016,22016,PG 12001 Z-Edge PL 17  eff:0  armour:guard-standard weapon:blade5
12027,620,53,40,40,9,1,90,18,10,5,,900017,22017,PG 12001 Z-Edge PL 18  eff:0  armour:guard-standard weapon:blade5
12028,670,55,40,40,10,1,90,18,10,5,,900018,22018,PG 12001 Z-Edge PL 19  eff:0  armour:guard-standard weapon:blade5
12029,720,57,40,40,11,1,90,18,10,5,,900019,22019,PG 12001 Z-Edge PL 20  eff:0  armour:guard-standard weapon:blade5
12030,410,40,40,20,6,2,90,18,10,2,,900120,22010,PG 12000 Z-Rusher PL 11  eff:0  armour:guard-standard weapon:shock
12031,430,45,40,20,6,2,90,18,10,2,,900121,22011,PG 12000 Z-Rusher PL 12  eff:0  armour:guard-standard weapon:shock
12032,460,45,40,20,7,2,90,18,10,2,,900122,22012,PG 12000 Z-Rusher PL 13  eff:0  armour:guard-standard weapon:shock
12033,490,45,40,20,7,2,90,18,10,2,,900123,22013,PG 12000 Z-Rusher PL 14  eff:0  armour:guard-standard weapon:shock
12034,520,46,40,20,8,2,90,18,10,3,,900124,22014,PG 12000 Z-Rusher PL 15  eff:0  armour:guard-standard weapon:shock
12035,550,48,40,20,8,2,90,18,10,3,,900125,22015,PG 12000 Z-Rusher PL 16  eff:0  armour:guard-standard weapon:shock
12036,580,51,40,20,9,2,90,18,10,3,,900126,22016,PG 12000 Z-Rusher PL 17  eff:0  armour:guard-standard weapon:shock
12037,610,53,40,20,9,2,90,18,10,3,,900127,22017,PG 12000 Z-Rusher PL 18  eff:0  armour:guard-standard weapon:shock
12038,650,55,40,20,10,2,90,18,10,3,,900128,22018,PG 12000 Z-Rusher PL 19  eff:0  armour:guard-standard weapon:shock
12039,690,57,40,20,11,2,90,18,10,3,,900129,22019,PG 12000 Z-Rusher PL 20  eff:0  armour:guard-standard weapon:shock
12050,150,10,40,20,0,1,90,18,10,1,,23001,22000,PG 12050 Free Gunner PL 1  eff:0  armour:guard-standard weapon:street-smg
12051,170,12,40,20,1,1,90,18,10,1,,23002,22001,PG 12050 Free Gunner PL 2  eff:0  armour:guard-standard weapon:street-smg
12052,190,14,40,20,1,1,95,18,10,1,,23003,22002,PG 12050 Free Gunner PL 3  eff:0  armour:guard-standard weapon:street-smg
12053,210,16,40,20,2,1,95,18,10,2,,23004,22003,PG 12050 Free Gunner PL 4  eff:0  armour:guard-standard weapon:street-smg
12054,230,18,40,20,3,1,100,18,10,2,,23005,22004,PG 12050 Free Gunner PL 5  eff:0  armour:guard-standard weapon:street-smg
12055,250,20,40,20,3,1,100,18,10,2,,23006,22005,PG 12050 Free Gunner PL 6  eff:0  armour:guard-standard weapon:street-smg
12056,280,22,40,20,4,1,105,18,10,2,,23007,22006,PG 12050 Free Gunner PL 7  eff:0  armour:guard-standard weapon:street-smg
12057,310,24,40,20,4,1,105,18,10,3,,23008,22007,PG 12050 Free Gunner PL 8  eff:0  armour:guard-standard weapon:street-smg
12058,340,26,40,20,4,1,110,18,10,3,,23009,22008,PG 12050 Free Gunner PL 9  eff:0  armour:guard-standard weapon:street-smg
12059,370,30,40,20,5,1,115,18,10,3,,23010,22009,PG 12050 Free Gunner PL 10  eff:0  armour:guard-standard weapon:street-smg
12060,300,15,40,30,2,2,90,20,10,1,64149,23070,901000,PG 12060 Havoc Jackal PL 1  eff:64149  armour:adaptive weapon:high-dmg-ar
12061,338,17,40,30,2,2,90,20,10,1,64149,23071,901001,PG 12060 Havoc Jackal PL 2  eff:64149  armour:adaptive weapon:high-dmg-ar
12062,375,19,40,30,3,2,90,20,10,1,64149,23072,901002,PG 12060 Havoc Jackal PL 3  eff:64149  armour:adaptive weapon:high-dmg-ar
12063,420,21,40,30,3,3,90,20,10,2,64149,23073,901003,PG 12060 Havoc Jackal PL 4  eff:64149  armour:adaptive weapon:high-dmg-ar
12064,480,23,40,30,4,3,90,20,10,2,64149,23074,901004,PG 12060 Havoc Jackal PL 5  eff:64149  armour:adaptive weapon:high-dmg-ar
